orthogroup	query	target_id	per_identity	per_similarity	length	score	gaps	identities	mismatches
OG0000031	Q9BSJ1	Q9BZY9	25.58	10.39	645	1025.0	413	165	67
OG0000031	C9J1S8	Q9BZY9	26.05	9.92	645	1027.0	413	168	64
OG0000031	Q96F44	Q9BZY9	27.9	8.23	656	1081.0	419	183	54
OG0000031	Q9BSJ1	O15553	21.96	8.24	947	1256.0	661	208	78
OG0000031	C9J1S8	O15553	21.54	6.76	961	1246.0	689	207	65
OG0000031	Q96F44	O15553	26.46	6.27	941	1464.0	633	249	59
OG0000031	C9J1S8	Q9BSJ1	64.27	6.62	529	1944.0	154	340	35
OG0000031	Q96F44	Q9BSJ1	31.58	6.77	665	1237.0	410	210	45
OG0000031	Q96F44	C9J1S8	31.43	6.92	665	1240.0	410	209	46
OG0000052	P62736	H3BUK9	22.85	7.05	709	906.0	497	162	50
OG0000052	Q6S8J7	H3BUK9	57.87	7.79	629	1984.0	216	364	49
OG0000052	Q86YR6	H3BUK9	87.56	2.02	595	2753.0	62	521	12
OG0000052	Q6S8J3	H3BUK9	44.12	2.26	1106	2605.0	593	488	25
OG0000052	Q9Y615	H3BUK9	21.81	6.83	761	969.0	543	166	52
OG0000052	A0A0A6YYL3	H3BUK9	100.0	0.0	544	2842.0	0	544	0
OG0000052	A6NI47	H3BUK9	69.46	3.28	609	2268.0	166	423	20
OG0000052	Q9BYD9	H3BUK9	21.62	6.14	717	889.0	518	155	44
OG0000052	Q8TDY3	H3BUK9	23.32	8.44	699	946.0	477	163	59
OG0000052	A0JP26	H3BUK9	92.45	0.51	583	2820.0	41	539	3
OG0000052	Q6S545	H3BUK9	66.51	3.12	642	2294.0	195	427	20
OG0000052	P68133	H3BUK9	22.57	7.33	709	902.0	497	160	52
OG0000052	P60709	H3BUK9	22.46	7.34	708	905.0	497	159	52
OG0000052	Q9H568	H3BUK9	22.16	7.1	704	902.0	498	156	50
OG0000052	P63261	H3BUK9	22.46	7.34	708	905.0	497	159	52
OG0000052	A5A3E0	H3BUK9	43.99	2.26	1107	2603.0	595	487	25
OG0000052	P0CG38	H3BUK9	44.34	2.17	1105	2610.0	591	490	24
OG0000052	Q562R1	H3BUK9	22.77	7.36	707	913.0	494	161	52
OG0000052	Q9BYX7	H3BUK9	22.0	7.62	709	894.0	499	156	54
OG0000052	P0CG39	H3BUK9	45.61	2.24	1070	2594.0	558	488	24
OG0000052	P68032	H3BUK9	22.85	7.05	709	907.0	497	162	50
OG0000052	B2RU33	H3BUK9	82.68	1.7	589	2581.0	92	487	10
OG0000052	Q9Y614	H3BUK9	21.9	8.57	735	956.0	511	161	63
OG0000052	Q8TC94	H3BUK9	21.91	7.12	744	936.0	528	163	53
OG0000052	Q8TDG2	H3BUK9	21.72	8.04	709	910.0	498	154	57
OG0000052	Q6S5H5	H3BUK9	69.85	3.46	607	2275.0	162	424	21
OG0000052	Q6S8J7	P62736	22.39	8.21	670	899.0	465	150	55
OG0000052	Q86YR6	P62736	22.64	6.87	742	956.0	523	168	51
OG0000052	Q6S8J3	P62736	30.63	1.73	1097	1813.0	742	336	19
OG0000052	Q9Y615	P62736	33.45	12.59	556	1143.0	300	186	70
OG0000052	A0A0A6YYL3	P62736	22.47	6.88	712	906.0	503	160	49
OG0000052	A6NI47	P62736	22.4	7.17	683	890.0	481	153	49
OG0000052	Q9BYD9	P62736	42.59	13.78	479	1216.0	209	204	66
OG0000052	Q8TDY3	P62736	39.52	12.5	496	1159.0	238	196	62
OG0000052	A0JP26	P62736	21.85	8.14	737	938.0	516	161	60
OG0000052	Q6S545	P62736	22.13	7.0	714	918.0	506	158	50
OG0000052	P68133	P62736	97.63	1.32	379	1947.0	4	370	5
OG0000052	P60709	P62736	91.21	3.1	387	1877.0	22	353	12
OG0000052	Q9H568	P62736	32.29	13.11	511	996.0	279	165	67
OG0000052	P63261	P62736	91.73	2.58	387	1882.0	22	355	10
OG0000052	A5A3E0	P62736	30.27	1.73	1100	1795.0	748	333	19
OG0000052	P0CG38	P62736	30.57	1.92	1096	1808.0	740	335	21
OG0000052	Q562R1	P62736	84.17	5.03	398	1811.0	43	335	20
OG0000052	Q9BYX7	P62736	81.59	5.47	402	1763.0	52	328	22
OG0000052	P0CG39	P62736	31.26	1.98	1062	1794.0	709	332	21
OG0000052	P68032	P62736	98.15	0.79	379	1951.0	4	372	3
OG0000052	B2RU33	P62736	21.36	8.63	707	914.0	495	151	61
OG0000052	Q9Y614	P62736	34.64	12.85	537	1135.0	282	186	69
OG0000052	Q8TC94	P62736	32.9	14.5	538	1109.0	283	177	78
OG0000052	Q8TDG2	P62736	39.88	11.02	499	1170.0	245	199	55
OG0000052	Q6S5H5	P62736	22.35	7.79	680	892.0	475	152	53
OG0000052	Q86YR6	Q6S8J7	54.27	7.95	667	1991.0	252	362	53
OG0000052	Q6S8J3	Q6S8J7	35.71	3.0	1134	2186.0	695	405	34
OG0000052	Q9Y615	Q6S8J7	23.21	8.02	711	968.0	489	165	57
OG0000052	A0A0A6YYL3	Q6S8J7	57.87	7.79	629	1984.0	216	364	49
OG0000052	A6NI47	Q6S8J7	53.27	7.18	627	1836.0	248	334	45
OG0000052	Q9BYD9	Q6S8J7	22.09	7.76	670	880.0	470	148	52
OG0000052	Q8TDY3	Q6S8J7	22.12	8.67	669	887.0	463	148	58
OG0000052	A0JP26	Q6S8J7	54.97	7.53	664	1993.0	249	365	50
OG0000052	Q6S545	Q6S8J7	51.44	6.83	659	1860.0	275	339	45
OG0000052	P68133	Q6S8J7	21.94	8.66	670	891.0	465	147	58
OG0000052	P60709	Q6S8J7	23.19	8.28	664	905.0	455	154	55
OG0000052	Q9H568	Q6S8J7	22.46	6.89	668	878.0	472	150	46
OG0000052	P63261	Q6S8J7	23.34	8.13	664	908.0	455	155	54
OG0000052	A5A3E0	Q6S8J7	36.02	3.19	1130	2198.0	687	407	36
OG0000052	P0CG38	Q6S8J7	35.9	3.18	1131	2192.0	689	406	36
OG0000052	Q562R1	Q6S8J7	23.01	8.42	665	911.0	456	153	56
OG0000052	Q9BYX7	Q6S8J7	22.84	7.46	670	887.0	467	153	50
OG0000052	P0CG39	Q6S8J7	36.99	3.29	1095	2183.0	654	405	36
OG0000052	P68032	Q6S8J7	22.24	8.36	670	896.0	465	149	56
OG0000052	B2RU33	Q6S8J7	55.96	7.05	638	1946.0	236	357	45
OG0000052	Q9Y614	Q6S8J7	22.59	8.78	695	943.0	477	157	61
OG0000052	Q8TC94	Q6S8J7	22.59	7.24	704	907.0	494	159	51
OG0000052	Q8TDG2	Q6S8J7	22.1	11.13	656	891.0	438	145	73
OG0000052	Q6S5H5	Q6S8J7	53.76	7.2	625	1847.0	244	336	45
OG0000052	Q6S8J3	Q86YR6	45.84	2.69	1117	2743.0	575	512	30
OG0000052	Q9Y615	Q86YR6	21.98	7.5	787	1004.0	555	173	59
OG0000052	A0A0A6YYL3	Q86YR6	87.56	2.02	595	2753.0	62	521	12
OG0000052	A6NI47	Q86YR6	71.61	4.52	620	2411.0	148	444	28
OG0000052	Q9BYD9	Q86YR6	21.3	5.99	751	926.0	546	160	45
OG0000052	Q8TDY3	Q86YR6	22.31	8.44	735	985.0	509	164	62
OG0000052	A0JP26	Q86YR6	93.78	2.02	595	2968.0	25	558	12
OG0000052	Q6S545	Q86YR6	68.87	4.29	652	2448.0	175	449	28
OG0000052	P68133	Q86YR6	22.21	7.13	743	948.0	525	165	53
OG0000052	P60709	Q86YR6	22.0	7.42	741	943.0	523	163	55
OG0000052	Q9H568	Q86YR6	22.57	5.81	740	939.0	530	167	43
OG0000052	P63261	Q86YR6	22.03	7.57	740	945.0	521	163	56
OG0000052	A5A3E0	Q86YR6	46.19	2.6	1115	2762.0	571	515	29
OG0000052	P0CG38	Q86YR6	46.5	2.42	1114	2776.0	569	518	27
OG0000052	Q562R1	Q86YR6	22.22	6.29	747	955.0	534	166	47
OG0000052	Q9BYX7	Q86YR6	21.49	8.11	740	937.0	521	159	60
OG0000052	P0CG39	Q86YR6	44.04	2.35	1108	2595.0	594	488	26
OG0000052	P68032	Q86YR6	22.34	7.0	743	950.0	525	166	52
OG0000052	B2RU33	Q86YR6	87.56	1.68	595	2789.0	64	521	10
OG0000052	Q9Y614	Q86YR6	22.02	7.38	772	1001.0	545	170	57
OG0000052	Q8TC94	Q86YR6	22.01	6.69	777	974.0	554	171	52
OG0000052	Q8TDG2	Q86YR6	20.89	8.49	742	954.0	524	155	63
OG0000052	Q6S5H5	Q86YR6	72.01	4.69	618	2418.0	144	445	29
OG0000052	Q9Y615	Q6S8J3	20.62	5.95	1193	1463.0	876	246	71
OG0000052	A0A0A6YYL3	Q6S8J3	44.17	2.08	1107	2605.0	595	489	23
OG0000052	A6NI47	Q6S8J3	43.55	1.28	1093	2567.0	603	476	14
OG0000052	Q9BYD9	Q6S8J3	19.64	5.54	1156	1317.0	865	227	64
OG0000052	Q8TDY3	Q6S8J3	19.52	5.33	1163	1315.0	874	227	62
OG0000052	A0JP26	Q6S8J3	46.72	2.07	1113	2765.0	570	520	23
OG0000052	Q6S545	Q6S8J3	42.54	1.33	1126	2591.0	632	479	15
OG0000052	P68133	Q6S8J3	30.66	1.82	1096	1815.0	740	336	20
OG0000052	P60709	Q6S8J3	31.86	1.29	1089	1853.0	728	347	14
OG0000052	Q9H568	Q6S8J3	17.48	5.37	1173	1218.0	905	205	63
OG0000052	P63261	Q6S8J3	31.71	1.19	1091	1849.0	732	346	13
OG0000052	A5A3E0	Q6S8J3	97.7	0.46	1085	5603.0	20	1060	5
OG0000052	P0CG38	Q6S8J3	95.34	1.0	1095	5520.0	40	1044	11
OG0000052	Q562R1	Q6S8J3	30.03	2.0	1099	1789.0	747	330	22
OG0000052	Q9BYX7	Q6S8J3	32.87	1.02	1083	1895.0	716	356	11
OG0000052	P0CG39	Q6S8J3	91.96	1.0	1095	5311.0	77	1007	11
OG0000052	P68032	Q6S8J3	30.93	1.55	1096	1823.0	740	339	17
OG0000052	B2RU33	Q6S8J3	43.98	2.35	1105	2620.0	593	486	26
OG0000052	Q9Y614	Q6S8J3	20.2	5.75	1183	1407.0	876	239	68
OG0000052	Q8TC94	Q6S8J3	19.92	5.91	1185	1372.0	879	236	70
OG0000052	Q8TDG2	Q6S8J3	19.52	4.71	1168	1306.0	885	228	55
OG0000052	Q6S5H5	Q6S8J3	43.68	1.28	1092	2573.0	601	477	14
OG0000052	A0A0A6YYL3	Q9Y615	21.92	6.56	762	969.0	545	167	50
OG0000052	A6NI47	Q9Y615	22.21	7.86	725	971.0	507	161	57
OG0000052	Q9BYD9	Q9Y615	29.88	11.95	569	1048.0	331	170	68
OG0000052	Q8TDY3	Q9Y615	31.43	8.81	579	1077.0	346	182	51
OG0000052	A0JP26	Q9Y615	21.69	6.43	793	991.0	570	172	51
OG0000052	Q6S545	Q9Y615	21.99	7.81	755	994.0	530	166	59
OG0000052	P68133	Q9Y615	33.03	12.75	557	1137.0	302	184	71
OG0000052	P60709	Q9Y615	33.7	13.04	552	1151.0	294	186	72
OG0000052	Q9H568	Q9Y615	26.94	11.4	579	973.0	357	156	66
OG0000052	P63261	Q9Y615	33.63	12.84	553	1149.0	296	186	71
OG0000052	A5A3E0	Q9Y615	20.4	6.38	1191	1453.0	872	243	76
OG0000052	P0CG38	Q9Y615	20.37	6.73	1188	1456.0	866	242	80
OG0000052	Q562R1	Q9Y615	33.94	12.45	554	1168.0	297	188	69
OG0000052	Q9BYX7	Q9Y615	32.38	12.52	559	1124.0	308	181	70
OG0000052	P0CG39	Q9Y615	20.64	7.11	1153	1446.0	833	238	82
OG0000052	P68032	Q9Y615	33.39	12.39	557	1142.0	302	186	69
OG0000052	B2RU33	Q9Y615	21.48	7.25	759	969.0	541	163	55
OG0000052	Q9Y614	Q9Y615	47.64	6.91	550	1494.0	250	262	38
OG0000052	Q8TC94	Q9Y615	36.14	13.16	570	1235.0	289	206	75
OG0000052	Q8TDG2	Q9Y615	29.81	10.75	577	1048.0	343	172	62
OG0000052	Q6S5H5	Q9Y615	22.51	7.73	724	975.0	505	163	56
OG0000052	A6NI47	A0A0A6YYL3	69.46	3.28	609	2268.0	166	423	20
OG0000052	Q9BYD9	A0A0A6YYL3	21.62	6.14	717	889.0	518	155	44
OG0000052	Q8TDY3	A0A0A6YYL3	23.32	8.44	699	946.0	477	163	59
OG0000052	A0JP26	A0A0A6YYL3	92.45	0.51	583	2820.0	41	539	3
OG0000052	Q6S545	A0A0A6YYL3	66.51	3.12	642	2294.0	195	427	20
OG0000052	P68133	A0A0A6YYL3	22.57	7.33	709	902.0	497	160	52
OG0000052	P60709	A0A0A6YYL3	22.46	7.34	708	905.0	497	159	52
OG0000052	Q9H568	A0A0A6YYL3	22.16	7.1	704	902.0	498	156	50
OG0000052	P63261	A0A0A6YYL3	22.46	7.34	708	905.0	497	159	52
OG0000052	A5A3E0	A0A0A6YYL3	43.99	2.26	1107	2603.0	595	487	25
OG0000052	P0CG38	A0A0A6YYL3	44.34	2.17	1105	2610.0	591	490	24
OG0000052	Q562R1	A0A0A6YYL3	22.77	7.36	707	913.0	494	161	52
OG0000052	Q9BYX7	A0A0A6YYL3	22.0	7.62	709	894.0	499	156	54
OG0000052	P0CG39	A0A0A6YYL3	45.61	2.24	1070	2594.0	558	488	24
OG0000052	P68032	A0A0A6YYL3	22.85	7.05	709	907.0	497	162	50
OG0000052	B2RU33	A0A0A6YYL3	82.68	1.7	589	2581.0	92	487	10
OG0000052	Q9Y614	A0A0A6YYL3	21.9	8.57	735	956.0	511	161	63
OG0000052	Q8TC94	A0A0A6YYL3	21.91	7.12	744	936.0	528	163	53
OG0000052	Q8TDG2	A0A0A6YYL3	21.72	8.04	709	910.0	498	154	57
OG0000052	Q6S5H5	A0A0A6YYL3	69.85	3.46	607	2275.0	162	424	21
OG0000052	Q9BYD9	A6NI47	22.43	6.6	682	882.0	484	153	45
OG0000052	Q8TDY3	A6NI47	22.53	7.81	679	910.0	473	153	53
OG0000052	A0JP26	A6NI47	73.78	3.58	614	2439.0	139	453	22
OG0000052	Q6S545	A6NI47	91.8	0.0	549	2692.0	45	504	0
OG0000052	P68133	A6NI47	22.55	7.03	683	888.0	481	154	48
OG0000052	P60709	A6NI47	22.52	8.3	675	891.0	467	152	56
OG0000052	Q9H568	A6NI47	22.67	6.81	675	898.0	476	153	46
OG0000052	P63261	A6NI47	22.67	8.15	675	892.0	467	153	55
OG0000052	A5A3E0	A6NI47	43.51	1.19	1094	2564.0	605	476	13
OG0000052	P0CG38	A6NI47	43.64	1.19	1093	2567.0	603	477	13
OG0000052	Q562R1	A6NI47	22.83	7.36	679	912.0	474	155	50
OG0000052	Q9BYX7	A6NI47	22.09	7.95	679	882.0	475	150	54
OG0000052	P0CG39	A6NI47	40.64	1.19	1090	2373.0	634	443	13
OG0000052	P68032	A6NI47	22.43	7.33	682	887.0	479	153	50
OG0000052	B2RU33	A6NI47	76.03	5.0	580	2395.0	110	441	29
OG0000052	Q9Y614	A6NI47	22.77	7.78	707	966.0	491	161	55
OG0000052	Q8TC94	A6NI47	22.38	8.5	706	925.0	488	158	60
OG0000052	Q8TDG2	A6NI47	22.34	8.43	676	907.0	468	151	57
OG0000052	Q6S5H5	A6NI47	98.43	0.39	511	2693.0	6	503	2
OG0000052	Q8TDY3	Q9BYD9	40.86	12.94	487	1160.0	225	199	63
OG0000052	A0JP26	Q9BYD9	21.31	6.43	746	915.0	539	159	48
OG0000052	Q6S545	Q9BYD9	21.91	6.88	712	899.0	507	156	49
OG0000052	P68133	Q9BYD9	42.65	14.71	476	1221.0	203	203	70
OG0000052	P60709	Q9BYD9	42.68	15.92	471	1215.0	195	201	75
OG0000052	Q9H568	Q9BYD9	29.84	13.18	516	957.0	294	154	68
OG0000052	P63261	Q9BYD9	42.68	15.92	471	1216.0	195	201	75
OG0000052	A5A3E0	Q9BYD9	19.7	5.9	1152	1323.0	857	227	68
OG0000052	P0CG38	Q9BYD9	19.55	6.17	1151	1316.0	855	225	71
OG0000052	Q562R1	Q9BYD9	41.86	16.28	473	1218.0	198	198	77
OG0000052	Q9BYX7	Q9BYD9	40.38	15.9	478	1165.0	209	193	76
OG0000052	P0CG39	Q9BYD9	20.11	6.46	1114	1315.0	818	224	72
OG0000052	P68032	Q9BYD9	42.65	14.71	476	1219.0	203	203	70
OG0000052	B2RU33	Q9BYD9	21.32	6.87	713	895.0	512	152	49
OG0000052	Q9Y614	Q9BYD9	29.86	11.69	556	1043.0	325	166	65
OG0000052	Q8TC94	Q9BYD9	30.83	13.76	545	1041.0	302	168	75
OG0000052	Q8TDG2	Q9BYD9	37.27	15.07	491	1119.0	234	183	74
OG0000052	Q6S5H5	Q9BYD9	22.37	6.29	684	883.0	488	153	43
OG0000052	A0JP26	Q8TDY3	22.54	8.33	732	978.0	506	165	61
OG0000052	Q6S545	Q8TDY3	22.36	7.31	711	932.0	500	159	52
OG0000052	P68133	Q8TDY3	39.19	13.13	495	1150.0	236	194	65
OG0000052	P60709	Q8TDY3	40.0	13.47	490	1165.0	228	196	66
OG0000052	Q9H568	Q8TDY3	30.52	12.09	521	958.0	299	159	63
OG0000052	P63261	Q8TDY3	40.04	12.8	492	1162.0	232	197	63
OG0000052	A5A3E0	Q8TDY3	19.5	5.78	1159	1308.0	866	226	67
OG0000052	P0CG38	Q8TDY3	19.62	5.88	1157	1319.0	862	227	68
OG0000052	Q562R1	Q8TDY3	39.35	13.39	493	1166.0	233	194	66
OG0000052	Q9BYX7	Q8TDY3	38.59	13.33	495	1136.0	238	191	66
OG0000052	P0CG39	Q8TDY3	20.2	5.69	1124	1305.0	833	227	64
OG0000052	P68032	Q8TDY3	39.19	13.13	495	1148.0	236	194	65
OG0000052	B2RU33	Q8TDY3	22.79	8.12	702	939.0	485	160	57
OG0000052	Q9Y614	Q8TDY3	32.5	9.69	557	1062.0	322	181	54
OG0000052	Q8TC94	Q8TDY3	32.55	11.64	550	1060.0	307	179	64
OG0000052	Q8TDG2	Q8TDY3	66.74	7.16	433	1567.0	113	289	31
OG0000052	Q6S5H5	Q8TDY3	22.6	8.12	677	910.0	469	153	55
OG0000052	Q6S545	A0JP26	71.16	3.41	645	2481.0	164	459	22
OG0000052	P68133	A0JP26	22.09	7.72	738	931.0	518	163	57
OG0000052	P60709	A0JP26	21.7	7.14	742	934.0	528	161	53
OG0000052	Q9H568	A0JP26	21.8	7.22	734	932.0	521	160	53
OG0000052	P63261	A0JP26	21.83	7.01	742	937.0	528	162	52
OG0000052	A5A3E0	A0JP26	46.72	2.07	1113	2770.0	570	520	23
OG0000052	P0CG38	A0JP26	47.25	1.8	1111	2789.0	566	525	20
OG0000052	Q562R1	A0JP26	22.07	6.73	743	952.0	529	164	50
OG0000052	Q9BYX7	A0JP26	21.83	7.01	742	925.0	528	162	52
OG0000052	P0CG39	A0JP26	44.63	1.63	1107	2604.0	595	494	18
OG0000052	P68032	A0JP26	22.33	7.31	739	935.0	520	165	54
OG0000052	B2RU33	A0JP26	88.81	1.53	590	2797.0	57	524	9
OG0000052	Q9Y614	A0JP26	21.96	8.24	765	993.0	534	168	63
OG0000052	Q8TC94	A0JP26	21.99	6.99	773	971.0	549	170	54
OG0000052	Q8TDG2	A0JP26	20.84	8.66	739	941.0	521	154	64
OG0000052	Q6S5H5	A0JP26	74.18	3.76	612	2446.0	135	454	23
OG0000052	P68133	Q6S545	22.18	6.42	717	916.0	512	159	46
OG0000052	P60709	Q6S545	22.07	8.06	707	919.0	494	156	57
OG0000052	Q9H568	Q6S545	22.18	6.5	708	917.0	505	157	46
OG0000052	P63261	Q6S545	22.21	7.92	707	920.0	494	157	56
OG0000052	A5A3E0	Q6S545	42.38	1.24	1128	2582.0	636	478	14
OG0000052	P0CG38	Q6S545	42.72	1.15	1126	2598.0	632	481	13
OG0000052	Q562R1	Q6S545	22.36	7.17	711	939.0	501	159	51
OG0000052	Q9BYX7	Q6S545	21.8	7.59	711	909.0	502	155	54
OG0000052	P0CG39	Q6S545	39.68	1.16	1124	2388.0	665	446	13
OG0000052	P68032	Q6S545	21.99	7.14	714	915.0	506	157	51
OG0000052	B2RU33	Q6S545	73.16	4.75	611	2438.0	135	447	29
OG0000052	Q9Y614	Q6S545	22.36	7.72	738	984.0	516	165	57
OG0000052	Q8TC94	Q6S545	22.09	8.13	738	955.0	515	163	60
OG0000052	Q8TDG2	Q6S545	22.47	6.88	712	939.0	503	160	49
OG0000052	Q6S5H5	Q6S545	91.26	0.55	549	2679.0	45	501	3
OG0000052	P60709	P68133	90.49	2.83	389	1870.0	26	352	11
OG0000052	Q9H568	P68133	32.03	13.09	512	992.0	281	164	67
OG0000052	P63261	P68133	90.49	2.83	389	1868.0	26	352	11
OG0000052	A5A3E0	P68133	30.3	1.82	1099	1797.0	746	333	20
OG0000052	P0CG38	P68133	30.57	1.92	1096	1809.0	740	335	21
OG0000052	Q562R1	P68133	83.67	5.53	398	1803.0	43	333	22
OG0000052	Q9BYX7	P68133	81.14	5.46	403	1757.0	54	327	22
OG0000052	P0CG39	P68133	31.39	1.98	1061	1799.0	707	333	21
OG0000052	P68032	P68133	98.94	0.53	378	1963.0	2	374	2
OG0000052	B2RU33	P68133	21.19	8.62	708	909.0	497	150	61
OG0000052	Q9Y614	P68133	34.14	13.62	536	1128.0	280	183	73
OG0000052	Q8TC94	P68133	32.22	14.63	540	1095.0	287	174	79
OG0000052	Q8TDG2	P68133	39.48	11.42	499	1161.0	245	197	57
OG0000052	Q6S5H5	P68133	21.99	7.77	682	888.0	479	150	53
OG0000052	Q9H568	P60709	32.22	13.36	509	995.0	277	164	68
OG0000052	P63261	P60709	98.93	1.07	375	1947.0	0	371	4
OG0000052	A5A3E0	P60709	31.59	1.19	1092	1836.0	734	345	13
OG0000052	P0CG38	P60709	31.86	1.29	1089	1852.0	728	347	14
OG0000052	Q562R1	P60709	89.43	4.12	388	1858.0	25	347	16
OG0000052	Q9BYX7	P60709	87.5	3.83	392	1830.0	34	343	15
OG0000052	P0CG39	P60709	32.73	1.33	1054	1842.0	695	345	14
OG0000052	P68032	P60709	91.0	2.31	389	1875.0	26	354	9
OG0000052	B2RU33	P60709	21.94	8.69	702	909.0	487	154	61
OG0000052	Q9Y614	P60709	35.7	11.96	535	1145.0	280	191	64
OG0000052	Q8TC94	P60709	33.46	13.57	538	1114.0	285	180	73
OG0000052	Q8TDG2	P60709	40.77	11.56	493	1181.0	235	201	57
OG0000052	Q6S5H5	P60709	22.08	7.02	684	890.0	485	151	48
OG0000052	P63261	Q9H568	32.35	12.94	510	996.0	279	165	66
OG0000052	A5A3E0	Q9H568	17.42	5.64	1171	1225.0	901	204	66
OG0000052	P0CG38	Q9H568	17.9	4.94	1173	1222.0	905	210	58
OG0000052	Q562R1	Q9H568	30.62	13.18	516	985.0	290	158	68
OG0000052	Q9BYX7	Q9H568	31.58	12.87	513	979.0	285	162	66
OG0000052	P0CG39	Q9H568	17.71	5.99	1135	1199.0	866	201	68
OG0000052	P68032	Q9H568	32.16	12.67	513	992.0	283	165	65
OG0000052	B2RU33	Q9H568	22.6	7.3	699	913.0	490	158	51
OG0000052	Q9Y614	Q9H568	26.86	11.13	566	947.0	351	152	63
OG0000052	Q8TC94	Q9H568	28.75	10.89	560	964.0	338	161	61
OG0000052	Q8TDG2	Q9H568	31.67	10.75	521	958.0	300	165	56
OG0000052	Q6S5H5	Q9H568	22.63	6.66	676	897.0	478	153	45
OG0000052	A5A3E0	P63261	31.51	0.91	1095	1831.0	740	345	10
OG0000052	P0CG38	P63261	31.77	1.38	1089	1847.0	728	346	15
OG0000052	Q562R1	P63261	88.95	4.11	389	1855.0	27	346	16
OG0000052	Q9BYX7	P63261	86.99	4.34	392	1819.0	34	341	17
OG0000052	P0CG39	P63261	32.64	1.42	1054	1837.0	695	344	15
OG0000052	P68032	P63261	91.0	2.31	389	1873.0	26	354	9
OG0000052	B2RU33	P63261	22.08	8.55	702	912.0	487	155	60
OG0000052	Q9Y614	P63261	35.46	12.76	533	1141.0	276	189	68
OG0000052	Q8TC94	P63261	33.64	13.38	538	1113.0	285	181	72
OG0000052	Q8TDG2	P63261	40.69	11.34	494	1177.0	237	201	56
OG0000052	Q6S5H5	P63261	22.22	6.87	684	891.0	485	152	47
OG0000052	P0CG38	A5A3E0	94.9	1.09	1097	5511.0	44	1041	12
OG0000052	Q562R1	A5A3E0	29.61	2.18	1101	1771.0	751	326	24
OG0000052	Q9BYX7	A5A3E0	32.44	1.2	1085	1877.0	720	352	13
OG0000052	P0CG39	A5A3E0	91.79	1.0	1096	5304.0	79	1006	11
OG0000052	P68032	A5A3E0	30.57	1.55	1099	1805.0	746	336	17
OG0000052	B2RU33	A5A3E0	44.11	2.36	1104	2626.0	591	487	26
OG0000052	Q9Y614	A5A3E0	20.22	5.84	1182	1407.0	874	239	69
OG0000052	Q8TC94	A5A3E0	20.05	5.56	1187	1376.0	883	238	66
OG0000052	Q8TDG2	A5A3E0	19.37	4.97	1167	1306.0	883	226	58
OG0000052	Q6S5H5	A5A3E0	43.64	1.19	1093	2570.0	603	477	13
OG0000052	Q562R1	P0CG38	30.08	2.19	1097	1793.0	743	330	24
OG0000052	Q9BYX7	P0CG38	33.12	1.02	1081	1904.0	712	358	11
OG0000052	P0CG39	P0CG38	95.64	0.19	1079	5432.0	45	1032	2
OG0000052	P68032	P0CG38	30.84	1.64	1096	1817.0	740	338	18
OG0000052	B2RU33	P0CG38	44.56	2.18	1102	2644.0	587	491	24
OG0000052	Q9Y614	P0CG38	20.1	6.28	1179	1407.0	868	237	74
OG0000052	Q8TC94	P0CG38	20.02	5.91	1184	1373.0	877	237	70
OG0000052	Q8TDG2	P0CG38	19.2	4.61	1172	1313.0	893	225	54
OG0000052	Q6S5H5	P0CG38	43.77	1.19	1092	2573.0	601	478	13
OG0000052	Q9BYX7	Q562R1	80.15	6.2	403	1748.0	55	323	25
OG0000052	P0CG39	Q562R1	30.91	2.36	1061	1784.0	708	328	25
OG0000052	P68032	Q562R1	84.17	5.03	398	1808.0	43	335	20
OG0000052	B2RU33	Q562R1	22.57	8.57	700	930.0	482	158	60
OG0000052	Q9Y614	Q562R1	35.33	12.52	535	1153.0	279	189	67
OG0000052	Q8TC94	Q562R1	34.07	12.59	540	1114.0	288	184	68
OG0000052	Q8TDG2	Q562R1	40.12	11.49	496	1176.0	240	199	57
OG0000052	Q6S5H5	Q562R1	22.69	6.73	683	910.0	482	155	46
OG0000052	P0CG39	Q9BYX7	34.07	1.15	1045	1895.0	677	356	12
OG0000052	P68032	Q9BYX7	81.64	4.96	403	1762.0	54	329	20
OG0000052	B2RU33	Q9BYX7	22.16	8.1	704	900.0	491	156	57
OG0000052	Q9Y614	Q9BYX7	34.01	12.83	538	1118.0	286	183	69
OG0000052	Q8TC94	Q9BYX7	33.09	13.94	538	1108.0	285	178	75
OG0000052	Q8TDG2	Q9BYX7	38.12	11.78	501	1138.0	251	191	59
OG0000052	Q6S5H5	Q9BYX7	22.27	6.26	687	879.0	491	153	43
OG0000052	P68032	P0CG39	31.67	1.7	1061	1807.0	707	336	18
OG0000052	B2RU33	P0CG39	42.06	2.1	1096	2470.0	612	461	23
OG0000052	Q9Y614	P0CG39	20.33	6.46	1146	1388.0	839	233	74
OG0000052	Q8TC94	P0CG39	20.49	5.73	1152	1357.0	850	236	66
OG0000052	Q8TDG2	P0CG39	19.53	4.84	1137	1298.0	860	222	55
OG0000052	Q6S5H5	P0CG39	40.9	1.19	1088	2381.0	630	445	13
OG0000052	B2RU33	P68032	21.36	8.63	707	911.0	495	151	61
OG0000052	Q9Y614	P68032	34.51	13.25	536	1133.0	280	185	71
OG0000052	Q8TC94	P68032	32.59	14.26	540	1096.0	287	176	77
