orthogroup,query,target_id,per_identity,per_similarity,length,score,gaps,identities,mismatches
OG0000495,Q503S1,A6NMB9,35.77,9.07,959,2024.0,529,343,87
OG0000495,A0A8M2BD28,A6NMB9,24.36,5.51,817,1191.0,573,199,45
OG0000495,A0A8M1RNG2,Q5HY92,21.3,4.53,817,1000.0,606,174,37
OG0000495,E9QEA3,Q5HY92,36.85,10.85,977,2119.0,511,360,106
OG0000495,Q503S1,Q5HY92,64.95,10.32,853,3112.0,211,554,88
OG0000495,A0A8M2BD28,Q5HY92,28.06,5.61,873,1434.0,579,245,49
OG0000496,A0A8M1NDP9,Q8TD30,64.24,10.59,576,2067.0,145,370,61
OG0000496,A0A8M2BIT1,Q8TD30,15.24,3.53,538,442.0,437,82,19
OG0000496,A0A0R4IKG8,Q8TD30,58.95,11.82,592,1988.0,173,349,70
OG0000496,A0A8M9PI15,Q8TD30,24.08,8.36,598,836.0,404,144,50
OG0000496,A0A8M1NDP9,P24298,56.85,13.0,577,1880.0,174,328,75
OG0000496,A0A8M2BIT1,P24298,16.02,3.52,512,445.0,412,82,18
OG0000496,A0A0R4IKG8,P24298,61.68,13.73,561,1967.0,138,346,77
OG0000496,A0A8M9PI15,P24298,26.0,7.5,573,843.0,381,149,43
OG0000497,E7F734,Q06520,36.7,15.43,376,882.0,180,138,58
OG0000497,F1QV04,Q06520,34.56,11.52,408,870.0,220,141,47
OG0000497,A4FUP0,Q06520,36.41,14.78,379,866.0,185,138,56
OG0000497,A0EXC5,Q06520,35.92,17.43,373,876.0,174,134,65
OG0000497,E7F734,O00204,32.09,11.21,455,905.0,258,146,51
OG0000497,F1QV04,O00204,36.03,11.57,458,1014.0,240,165,53
OG0000497,A4FUP0,O00204,35.96,10.79,445,973.0,237,160,48
OG0000497,A0EXC5,O00204,31.89,9.54,461,904.0,270,147,44
OG0000498,A0A8M9QL69,P21817,70.31,8.1,5665,21962.0,1223,3983,459
OG0000498,A0A8M3ALN1,P21817,56.99,11.45,5878,18966.0,1855,3350,673
OG0000498,A0A8M9PWM5,P21817,54.79,10.1,5850,18050.0,2054,3205,591
OG0000498,A0A8M9QL69,Q15413,59.38,10.46,5852,19570.0,1765,3475,612
OG0000498,A0A8M3ALN1,Q15413,71.07,8.6,5417,21126.0,1101,3850,466
OG0000498,A0A8M9PWM5,Q15413,57.88,9.37,5667,18305.0,1856,3280,531
OG0000498,A0A8M9QL69,Q92736,59.16,11.17,5892,19679.0,1748,3486,658
OG0000498,A0A8M3ALN1,Q92736,59.98,10.53,5765,19373.0,1700,3458,607
OG0000498,A0A8M9PWM5,Q92736,76.15,5.68,5266,21615.0,957,4010,299
OG0000499,A0A8M2B8V2,P07942,49.66,10.95,2229,6709.0,878,1107,244
OG0000499,Q8JHV6,P07942,36.72,10.21,2459,5722.0,1305,903,251
OG0000499,Q8JHV7,P07942,59.47,10.42,2102,7424.0,633,1250,219
OG0000499,A0A8M2B8V2,P55268,51.03,10.33,2226,6808.0,860,1136,230
OG0000499,Q8JHV6,P55268,35.71,10.23,2484,5586.0,1343,887,254
OG0000499,Q8JHV7,P55268,43.77,10.74,2319,6230.0,1055,1015,249
OG0000499,A0A8M2B8V2,A4D0S4,38.62,11.44,2369,5760.0,1183,915,271
OG0000499,Q8JHV6,A4D0S4,39.04,10.46,2400,5904.0,1212,937,251
OG0000499,Q8JHV7,A4D0S4,38.19,10.8,2380,5737.0,1214,909,257
OG0000500,F1R9M2,Q9BSI4,26.59,7.78,771,1152.0,506,205,60
OG0000500,A0A8M9QBN8,Q9BSI4,20.38,5.3,1114,1342.0,828,227,59
OG0000500,A0A8M1NHE3,Q9BSI4,24.13,7.55,887,1234.0,606,214,67
OG0000500,A0A8M2BBP5,Q9BSI4,19.79,4.61,1258,1411.0,951,249,58
OG0000500,H0WER0,Q9BSI4,22.45,5.93,962,1261.0,689,216,57
OG0000501,A0A0N4SU47,Q9Y6A2,40.68,13.56,649,1543.0,297,264,88
OG0000501,A0A8M2B763,Q9Y6A2,40.58,12.71,653,1539.0,305,265,83
OG0000501,Q504G3,Q9Y6A2,40.58,12.71,653,1539.0,305,265,83
OG0000501,Q1JPS3,Q9Y6A2,37.58,12.58,660,1454.0,329,248,83
OG0000501,A0A8M3AW06,Q9Y6A2,40.15,13.85,650,1535.0,299,261,90
OG0000502,B8JKA2,Q96P68,36.53,11.8,449,1003.0,232,164,53
OG0000502,A0A8M9PA55,Q96P68,35.62,12.92,480,1040.0,247,171,62
OG0000502,Q1RLT8,Q96P68,39.23,11.79,441,1060.0,216,173,52
OG0000502,B8JKA1,Q96P68,37.25,12.42,451,1033.0,227,168,56
OG0000502,A0A8M9Q4R4,Q96P68,37.2,12.26,465,1038.0,235,173,57
OG0000503,A0A8M1Q7J2,Q9Y694,37.89,12.04,739,1650.0,370,280,89
OG0000503,A4IG77,Q9Y694,39.89,12.52,727,1713.0,346,290,91
OG0000503,F1QS93,Q9Y694,38.51,11.97,727,1664.0,360,280,87
OG0000503,A0A8M9PNM2,Q9Y694,37.89,12.04,739,1650.0,370,280,89
OG0000503,A0A8M1PS65,Q9Y694,36.6,11.39,746,1615.0,388,273,85
OG0000504,A0A8M2BE40,Q86Y34,29.56,8.72,849,1502.0,524,251,74
OG0000504,A0A8M9QI43,Q86Y34,31.09,7.74,698,1235.0,427,217,54
OG0000504,A0A8M9QLH0,Q86Y34,18.83,6.17,600,648.0,450,113,37
OG0000504,A0A8M2BE40,Q8IZF4,27.49,10.92,833,1399.0,513,229,91
OG0000504,A0A8M9QI43,Q8IZF4,31.0,10.28,671,1228.0,394,208,69
OG0000504,A0A8M9QLH0,Q8IZF4,18.26,6.14,586,632.0,443,107,36
OG0000504,A0A8M2BE40,Q9Y653,26.12,11.03,961,1549.0,604,251,106
OG0000504,A0A8M9QI43,Q9Y653,24.19,9.1,835,1221.0,557,202,76
OG0000504,A0A8M9QLH0,Q9Y653,16.67,4.47,738,717.0,582,123,33
OG0000505,A0A8M2BF59,Q8IZJ4,23.71,6.25,1008,1344.0,706,239,63
OG0000505,A0A8M3AL55,Q8IZJ4,24.47,6.6,940,1339.0,648,230,62
OG0000505,A0A8M3BBA7,Q8IZJ4,23.91,5.9,916,1271.0,643,219,54
OG0000505,A0A8M9P410,Q8IZJ4,21.42,5.87,579,696.0,421,124,34
OG0000505,A0A8M2BF59,Q12967,49.73,8.88,1104,3003.0,457,549,98
OG0000505,A0A8M3AL55,Q12967,51.29,8.5,1047,2903.0,421,537,89
OG0000505,A0A8M3BBA7,Q12967,47.5,6.42,1059,2703.0,488,503,68
OG0000505,A0A8M9P410,Q12967,18.02,4.69,960,980.0,742,173,45
OG0000506,A1L1M6,P55291,34.04,8.76,1222,2434.0,699,416,107
OG0000506,E9QEL7,P55291,37.93,10.64,1081,2414.0,556,410,115
OG0000506,Q90275,P55291,34.64,11.01,1172,2435.0,637,406,129
OG0000506,A1L1M6,P55283,59.36,10.09,1090,3643.0,333,647,110
OG0000506,E9QEL7,P55283,33.19,12.17,1175,2390.0,642,390,143
OG0000506,Q90275,P55283,55.01,12.8,1078,3409.0,347,593,138
OG0000506,A1L1M6,P19022,53.44,10.72,1119,3423.0,401,598,120
OG0000506,E9QEL7,P19022,34.05,11.58,1166,2398.0,634,397,135
OG0000506,Q90275,P19022,64.63,10.2,1029,3712.0,259,665,105
OG0000507,A0A8M3AXS1,Q4VNC1,41.27,11.96,1580,3793.0,739,652,189
OG0000507,A0A8M2BLP9,Q4VNC1,14.91,2.77,1227,1016.0,1010,183,34
OG0000507,A0A8M1RMY6,Q4VNC1,15.48,4.16,1227,1073.0,986,190,51
OG0000507,A0A8M3AXS1,Q4VNC0,38.18,12.25,1624,3638.0,805,620,199
OG0000507,A0A8M2BLP9,Q4VNC0,14.3,3.45,1245,1021.0,1024,178,43
OG0000507,A0A8M1RMY6,Q4VNC0,15.26,3.18,1258,1053.0,1026,192,40
OG0000507,A0A8M3AXS1,Q9H7F0,61.51,10.01,1429,4876.0,407,879,143
OG0000507,A0A8M2BLP9,Q9H7F0,17.64,1.62,1236,1152.0,998,218,20
OG0000507,A0A8M1RMY6,Q9H7F0,17.29,2.07,1255,1169.0,1012,217,26
OG0000508,A0A8M3ARP5,O60486,34.11,11.51,2093,4265.0,1138,714,241
OG0000508,A0A8M6YX91,O60486,14.17,2.72,1616,1255.0,1343,229,44
OG0000508,A0A8M2BC10,O60486,16.76,5.34,1647,1562.0,1283,276,88
OG0000508,A0A8M3B901,O60486,15.48,3.56,1628,1455.0,1318,252,58
OG0000508,A0A8M6Z616,O60486,14.51,2.98,1613,1354.0,1331,234,48
OG0000509,A0A8M9Q5W4,Q9UP65,29.15,11.06,796,1389.0,476,232,88
OG0000509,A0A8M9PK18,Q9UP65,31.11,9.64,778,1431.0,461,242,75
OG0000509,A0A0R4IGS2,Q9UP65,31.87,8.65,775,1439.0,461,247,67
OG0000509,A0A8M9QA14,Q9UP65,30.27,11.13,773,1410.0,453,234,86
OG0000509,A0A8M9PGT1,Q9UP65,29.63,11.9,756,1362.0,442,224,90
OG0000510,A8KB44,Q6ZMB0,39.29,11.98,509,1209.0,248,200,61
OG0000510,B0UXE8,Q6ZMB0,38.57,10.85,516,1201.0,261,199,56
OG0000510,A0A8M2BEV7,Q6ZMB0,36.36,10.55,550,1209.0,292,200,58
OG0000510,B0UXE0,Q6ZMB0,36.76,11.05,525,1185.0,274,193,58
OG0000510,A8KB44,Q9Y2A9,45.59,13.66,476,1314.0,194,217,65
OG0000510,B0UXE8,Q9Y2A9,44.26,14.2,479,1307.0,199,212,68
OG0000510,A0A8M2BEV7,Q9Y2A9,42.19,13.28,512,1318.0,228,216,68
OG0000510,B0UXE0,Q9Y2A9,43.42,13.79,486,1294.0,208,211,67
OG0000511,Q4V9A4,Q9UQ49,37.96,10.93,540,1239.0,276,205,59
OG0000511,I3ITP7,Q9UQ49,42.23,8.78,547,1373.0,268,231,48
OG0000511,A0JMM3,Q9UQ49,37.52,11.49,557,1255.0,284,209,64
OG0000511,A0A0R4IGG5,Q9UQ49,36.46,9.73,565,1243.0,304,206,55
OG0000511,A0A2R8QGI8,Q9UQ49,40.3,10.72,541,1291.0,265,218,58
OG0000512,A0A8M6Z2A9,Q9H4Z2,7.95,0.89,1346,591.0,1227,107,12
OG0000512,A0A8M9Q3W7,Q9H4Z2,12.49,1.4,1361,931.0,1172,170,19
OG0000512,A0A8M9QIY2,Q9H4Z2,9.85,1.04,1350,702.0,1203,133,14
OG0000512,A0A8M2BEI4,Q9H4Z2,44.1,7.99,1891,4708.0,906,834,151
OG0000512,A0A8M9QE57,Q9H4Z2,9.85,1.04,1350,704.0,1203,133,14
OG0000513,B6RTA2,Q9HBA0,37.4,9.94,1147,2461.0,604,429,114
OG0000513,A0A8M2BCH8,Q9HBA0,63.68,8.46,1005,3531.0,280,640,85
OG0000513,B6RTA2,Q9Y5S1,38.32,10.73,1062,2339.0,541,407,114
OG0000513,A0A8M2BCH8,Q9Y5S1,36.6,10.81,1101,2322.0,579,403,119
OG0000513,B6RTA2,Q8NET8,34.14,10.42,1113,2181.0,617,380,116
OG0000513,A0A8M2BCH8,Q8NET8,35.94,10.77,1124,2353.0,599,404,121
OG0000513,B6RTA2,Q8NER1,39.82,10.91,1100,2524.0,542,438,120
OG0000513,A0A8M2BCH8,Q8NER1,39.36,10.5,1133,2572.0,568,446,119
OG0000548,F1R8J7,Q8TF21,30.15,10.34,1519,2549.0,904,458,157
OG0000548,A0A8M9PSG1,Q8TF21,35.62,8.78,1561,2984.0,868,556,137
OG0000548,F1R8J7,Q8N283,30.11,10.46,1415,2368.0,841,426,148
OG0000548,A0A8M9PSG1,Q8N283,29.97,9.24,1515,2493.0,921,454,140
OG0000548,F1R8J7,Q9P0K7,40.43,11.42,1296,2849.0,624,524,148
OG0000548,A0A8M9PSG1,Q9P0K7,33.08,10.82,1451,2611.0,814,480,157
OG0000549,X1WBR5,P34932,56.72,11.73,989,3133.0,312,561,116
OG0000549,Q7ZU46,P34932,65.97,8.66,958,3438.0,243,632,83
OG0000549,X1WBR5,O95757,60.27,10.68,974,3280.0,283,587,104
OG0000549,Q7ZU46,O95757,56.94,12.46,987,3157.0,302,562,123
OG0000549,X1WBR5,Q92598,52.09,11.56,1029,3030.0,374,536,119
OG0000549,Q7ZU46,Q92598,56.08,9.71,1020,3185.0,349,572,99
OG0000550,F8W4B6,Q7Z4L0,22.64,16.98,106,161.0,64,24,18
OG0000550,X1WER9,Q7Z4L0,25.47,11.32,106,153.0,67,27,12
OG0000550,E9QFA6,Q7Z4L0,30.19,9.43,106,172.0,64,32,10
OG0000550,F8W4B6,P10176,34.31,7.84,102,207.0,59,35,8
OG0000550,X1WER9,P10176,38.14,8.25,97,207.0,52,37,8
OG0000550,E9QFA6,P10176,36.63,6.93,101,200.0,57,37,7
OG0000551,B3DIG4,Q9H461,54.68,5.87,801,2519.0,316,438,47
OG0000551,Q9PWK6,Q9H461,58.48,8.41,761,2602.0,252,445,64
OG0000551,Q9YI00,Q9H461,67.3,4.73,740,2822.0,207,498,35
OG0000551,B3DIG4,Q13467,62.43,5.71,700,2484.0,223,437,40
OG0000551,Q9PWK6,Q13467,59.71,9.78,685,2421.0,209,409,67
OG0000551,Q9YI00,Q13467,62.41,8.52,681,2477.0,198,425,58
OG0000552,Q5TKT1,Q9UHF5,29.41,6.23,289,491.0,186,85,18
OG0000552,Q5TKT1,Q9P0M4,27.36,5.86,307,505.0,205,84,18
OG0000552,Q5TKT1,Q8TAD2,50.38,6.44,264,764.0,114,133,17
OG0000552,Q5TKT1,Q9H293,26.78,5.08,295,481.0,201,79,15
OG0000553,F8W3I2,Q15466,46.3,9.57,324,846.0,143,150,31
OG0000553,A3KNP5,Q15466,33.99,12.36,356,696.0,191,121,44
OG0000553,A0A8M1Q7C6,Q15466,31.46,10.11,356,657.0,208,112,36
OG0000553,F8W3I2,P51843,25.98,8.22,535,816.0,352,139,44
OG0000553,A3KNP5,P51843,30.08,7.89,532,910.0,330,160,42
OG0000553,A0A8M1Q7C6,P51843,23.1,6.32,554,731.0,391,128,35
OG0000554,Q4VBT5,Q9UHC7,58.73,8.73,550,1906.0,179,323,48
OG0000554,Q4VBT5,Q13434,47.9,7.39,595,1702.0,266,285,44
OG0000554,Q4VBT5,Q13064,38.3,10.2,637,1510.0,328,244,65
OG0000554,Q4VBT5,Q6NVV0,7.06,0.46,439,162.0,406,31,2
OG0000555,A0A8M9P6G4,Q9UPX8,55.66,9.38,2217,6873.0,775,1234,208
OG0000555,A0A8M9PRS2,Q9UPX8,35.62,7.6,3015,6065.0,1712,1074,229
OG0000555,A0A8M9PU89,Q9UPX8,23.87,4.33,2103,2816.0,1510,502,91
OG0000555,A0A8M9P6G4,Q9Y566,38.2,7.79,2720,5877.0,1469,1039,212
OG0000555,A0A8M9PRS2,Q9Y566,41.37,6.55,3130,7237.0,1630,1295,205
OG0000555,A0A8M9PU89,Q9Y566,23.71,3.86,2358,3106.0,1708,559,91
OG0000556,U3N9R0,Q9Y210,62.36,7.66,1044,3532.0,313,651,80
OG0000556,A0A8M1P0G4,Q9Y210,62.41,8.58,1072,3642.0,311,669,92
OG0000556,U3N9R0,Q13507,67.66,7.44,1008,3671.0,251,682,75
OG0000556,A0A8M1P0G4,Q13507,77.92,5.85,992,4110.0,161,773,58
OG0000556,U3N9R0,Q9HCX4,81.46,4.58,917,3943.0,128,747,42
OG0000556,A0A8M1P0G4,Q9HCX4,68.43,7.27,1004,3716.0,244,687,73
OG0000557,Q91981,A6NJG6,30.95,8.55,433,754.0,262,134,37
OG0000557,Q91981,A8MZ59,27.27,6.89,363,559.0,239,99,25
OG0000557,Q91981,O43186,48.13,9.09,374,1014.0,160,180,34
OG0000557,Q91981,P32243,91.0,1.67,300,1449.0,22,273,5
OG0000558,Q08CI4,Q5T2Q4,46.12,13.7,438,1160.0,176,202,60
OG0000558,Q08CI4,Q8N7R7,73.06,7.77,386,1522.0,74,282,30
OG0000558,Q08CI4,A0A8V8TMC4,40.44,10.65,413,932.0,202,167,44
OG0000558,Q08CI4,P0C7X3,30.12,9.84,488,849.0,293,147,48
OG0000559,A0A8M9PSC1,Q8NFD5,44.02,6.44,3044,7647.0,1508,1340,196
OG0000559,A0A8M9PDQ2,Q8NFD5,42.59,6.75,3083,7496.0,1562,1313,208
OG0000559,A0A8M2B773,Q8NFD5,45.05,8.05,2932,7590.0,1375,1321,236
OG0000559,A0A8M9PSC1,O14497,56.53,5.71,2802,8946.0,1058,1584,160
OG0000559,A0A8M9PDQ2,O14497,54.8,5.94,2843,8757.0,1116,1558,169
OG0000559,A0A8M2B773,O14497,41.37,7.63,2990,7141.0,1525,1237,228
OG0000560,A0A8M1PRR3,Q99865,66.22,7.69,299,1100.0,78,198,23
OG0000560,A0A8M1PRR3,Q5JUX0,75.7,7.39,284,1196.0,48,215,21
OG0000560,A0A8M1PRR3,Q9Y657,85.82,4.73,275,1285.0,26,236,13
OG0000560,A0A8M1PRR3,Q9BPZ2,66.78,7.72,298,1104.0,76,199,23
OG0000562,A0A8M9PA27,Q8WVN8,66.45,5.84,462,1656.0,128,307,27
OG0000562,X1WFM4,Q8WVN8,77.54,4.59,414,1727.0,74,321,19
OG0000562,A0A8M9PA27,A0A0G2JLW4,16.74,6.47,448,439.0,344,75,29
OG0000562,X1WFM4,A0A0G2JLW4,17.52,6.57,411,433.0,312,72,27
OG0000562,A0A8M9PA27,Q7Z7E8,54.53,7.9,519,1550.0,195,283,41
OG0000562,X1WFM4,Q7Z7E8,61.86,7.84,472,1593.0,143,292,37
OG0000565,A0A8M2BE48,A4D256,44.16,10.4,625,1624.0,284,276,65
OG0000565,A0A0R4IVA4,A4D256,39.55,9.89,708,1653.0,358,280,70
OG0000565,A0A8M2BE48,Q9UNH5,48.01,10.09,704,1915.0,295,338,71
OG0000565,A0A0R4IVA4,Q9UNH5,58.45,8.45,722,2344.0,239,422,61
OG0000565,A0A8M2BE48,O60729,47.13,10.54,645,1750.0,273,304,68
OG0000565,A0A0R4IVA4,O60729,41.28,9.81,734,1749.0,359,303,72
OG0000566,Q7SXU3,P30837,63.34,11.15,592,2103.0,151,375,66
OG0000566,A0A8M3APD8,P30837,63.27,12.41,588,2112.0,143,372,73
OG0000566,Q6TH48,P30837,63.33,12.05,589,2110.0,145,373,71
OG0000566,Q7SXU3,P05091,71.53,10.02,569,2246.0,105,407,57
OG0000566,A0A8M3APD8,P05091,71.2,11.31,566,2250.0,99,403,64
OG0000566,Q6TH48,P05091,70.9,11.29,567,2244.0,101,402,64
OG0000567,A0A0R4IQS8,Q93084,67.47,8.54,1159,4207.0,278,782,99
OG0000567,Q642Z0,Q93084,69.39,9.52,1114,4183.0,235,773,106
OG0000567,A0A0R4IQS8,P16615,84.02,6.21,1095,4887.0,107,920,68
OG0000567,Q642Z0,P16615,73.2,8.1,1123,4414.0,210,822,91
OG0000567,A0A0R4IQS8,O14983,75.42,7.06,1119,4485.0,196,844,79
OG0000567,Q642Z0,O14983,80.54,6.08,1069,4566.0,143,861,65
OG0000568,E0CZJ3,Q9NY15,35.54,11.63,3481,8116.0,1839,1237,405
OG0000568,F6P8Y7,Q9NY15,34.27,10.78,3525,7860.0,1937,1208,380
OG0000568,A0A8M6YY82,Q9NY15,3.77,0.0,2570,497.0,2473,97,0
OG0000568,E0CZJ3,Q8WWQ8,34.97,10.86,3500,8015.0,1896,1224,380
OG0000568,F6P8Y7,Q8WWQ8,42.28,11.44,3314,8914.0,1534,1401,379
OG0000568,A0A8M6YY82,Q8WWQ8,3.8,0.0,2551,497.0,2454,97,0
OG0000569,Q0P436,Q6UXP3,32.35,4.12,170,298.0,108,55,7
OG0000569,Q0P436,Q9NUH8,45.52,6.9,145,367.0,69,66,10
OG0000569,Q0P436,A8MWL7,44.52,6.85,146,361.0,71,65,10
OG0000569,Q0P436,Q9P0S9,58.78,8.4,131,415.0,43,77,11
OG0000570,F1QAH5,Q8N1P7,25.92,6.9,3391,5023.0,2278,879,234
OG0000570,A0A8M3AL91,Q8N1P7,26.39,8.52,3217,4991.0,2094,849,274
OG0000570,F1QAH5,Q68DQ2,27.28,9.53,4249,6682.0,2685,1159,405
OG0000570,A0A8M3AL91,Q68DQ2,27.11,9.5,4135,6470.0,2621,1121,393
OG0000570,F1QAH5,Q9Y4K1,27.59,8.3,3360,5359.0,2154,927,279
OG0000570,A0A8M3AL91,Q9Y4K1,25.97,8.52,3273,4973.0,2144,850,279
OG0000571,A0A8M6YV18,Q8NB50,33.53,10.13,1214,2673.0,684,407,123
OG0000571,A0A8M6YV18,Q96SL8,21.61,6.5,1046,1492.0,752,226,68
OG0000571,A0A8M6YV18,Q9NSD4,25.68,7.2,958,1558.0,643,246,69
OG0000571,A0A8M6YV18,P10075,22.9,5.25,952,1349.0,684,218,50
OG0000572,A0A8M9PIH9,Q8TDJ6,45.9,11.44,3776,10020.0,1611,1733,432
OG0000572,A0A8M1RSP3,Q8TDJ6,8.58,0.95,3043,1445.0,2753,261,29
OG0000572,U5U756,Q8TDJ6,64.84,8.55,3510,12593.0,934,2276,300
OG0000572,A0A8M9PIH9,Q9Y485,55.21,10.35,3583,11113.0,1234,1978,371
OG0000572,A0A8M1RSP3,Q9Y485,8.86,0.66,3035,1460.0,2746,269,20
OG0000572,U5U756,Q9Y485,49.68,10.41,3796,10729.0,1515,1886,395
OG0000574,A0A8M9PLN2,A6NCL7,41.42,10.39,664,1584.0,320,275,69
OG0000574,A0A8N7UVK1,A6NCL7,44.31,8.04,659,1641.0,314,292,53
OG0000574,A0A8M9PLN2,A6NHS1,11.55,3.6,528,370.0,448,61,19
OG0000574,A0A8N7UVK1,A6NHS1,12.88,3.27,520,393.0,436,67,17
OG0000574,A0A8M9PLN2,Q3C1V9,21.24,6.48,1003,1277.0,725,213,65
OG0000574,A0A8N7UVK1,Q3C1V9,21.66,5.79,1002,1278.0,727,217,58
OG0000575,A0A8M6Z5Q0,O43866,27.5,7.71,571,1025.0,370,157,44
OG0000575,A0A8M2BH24,O43866,23.24,6.62,680,951.0,477,158,45
OG0000575,A0A8M2BBW9,O43866,30.07,5.72,612,1123.0,393,184,35
OG0000575,A0A8M9PHL7,O43866,30.39,7.94,441,846.0,272,134,35
OG0000576,A0A8M3B637,O95049,34.08,10.03,1526,2989.0,853,520,153
OG0000576,A0A8M2BHQ8,O95049,37.03,10.16,1477,3104.0,780,547,150
OG0000576,Q6DHS7,O95049,22.08,5.64,1010,1281.0,730,223,57
OG0000576,A0A8M3B637,Q9UDY2,50.62,9.46,1543,4314.0,616,781,146
OG0000576,A0A8M2BHQ8,Q9UDY2,32.27,9.88,1720,3235.0,995,555,170
OG0000576,Q6DHS7,Q9UDY2,21.5,4.19,1242,1494.0,923,267,52
OG0000577,E7EZ94,P0CG29,41.21,14.06,313,763.0,140,129,44
OG0000577,Q6PH41,P0CG29,41.4,13.38,314,763.0,142,130,42
OG0000577,E7EZ94,P30711,44.98,11.0,309,790.0,136,139,34
OG0000577,Q6PH41,P30711,43.37,12.62,309,777.0,136,134,39
OG0000577,E7EZ94,P0CG30,40.89,14.38,313,760.0,140,128,45
OG0000577,Q6PH41,P0CG30,41.08,13.69,314,759.0,142,129,43
OG0000578,Q5U3U9,Q9ULW6,34.15,10.68,571,1142.0,315,195,61
OG0000578,Q5U3U9,A6NFF2,16.07,4.85,392,352.0,310,63,19
OG0000578,Q5U3U9,Q99733,60.55,9.63,436,1475.0,130,264,42
OG0000578,Q5U3U9,Q96NT1,21.65,7.53,425,548.0,301,92,32
OG0000580,A0A8M1RIV1,P51689,46.26,10.96,748,2121.0,320,346,82
OG0000580,A0A8M1RIV1,Q5FYA8,43.72,12.7,732,1989.0,319,320,93
OG0000580,A0A8M1RIV1,P51690,48.51,10.73,736,2118.0,300,357,79
OG0000580,A0A8M1RIV1,P54793,45.25,11.78,747,2066.0,321,338,88
OG0000583,Q9DEX7,O60427,49.45,13.19,546,1659.0,204,270,72
OG0000583,Q9DEX7,Q9Y5Q0,47.59,10.87,561,1632.0,233,267,61
OG0000583,Q9DEX7,A8MWK0,40.78,10.28,613,1536.0,300,250,63
OG0000583,Q9DEX7,O95864,56.52,11.34,529,1818.0,170,299,60
OG0000584,E7F542,P56715,22.24,7.16,4695,5889.0,3315,1044,336
OG0000584,A0A8M2BAJ4,P56715,27.91,8.02,3153,4990.0,2020,880,253
OG0000584,A0A8M2BH38,P56715,25.74,9.8,3357,5028.0,2164,864,329
OG0000584,A0A8M3BC55,P56715,10.24,1.7,2177,1232.0,1917,223,37
OG0000585,F1Q8N0,Q6PKH6,44.05,7.14,336,784.0,164,148,24
OG0000585,F1Q8N0,Q13268,43.61,10.83,360,863.0,164,157,39
OG0000585,F1Q8N0,Q9BTZ2,52.2,10.26,341,972.0,128,178,35
OG0000585,F1Q8N0,P0CG22,43.73,11.42,359,871.0,161,157,41
OG0000586,A0PJS3,Q17RN3,30.83,8.7,506,909.0,306,156,44
OG0000586,X1WEE6,Q17RN3,24.81,7.72,661,959.0,446,164,51
OG0000586,A0PJS3,Q52LJ0,39.02,10.61,528,1193.0,266,206,56
OG0000586,X1WEE6,Q52LJ0,44.39,9.46,624,1620.0,288,277,59
OG0000586,A0PJS3,Q8NCA5,32.32,8.36,622,1171.0,369,201,52
OG0000586,X1WEE6,Q8NCA5,63.77,7.54,610,2193.0,175,389,46
OG0000587,A0A8N7TB33,Q9BXI6,60.65,7.5,587,1998.0,187,356,44
OG0000587,A0A8M3BBZ7,Q9BXI6,36.89,6.97,976,2063.0,548,360,68
OG0000587,A0A8N7TB33,Q8IV04,39.83,14.33,600,1453.0,275,239,86
OG0000587,A0A8M3BBZ7,Q8IV04,28.08,8.44,983,1648.0,624,276,83
OG0000587,A0A8N7TB33,Q4KMP7,35.79,5.95,908,1862.0,529,325,54
OG0000587,A0A8M3BBZ7,Q4KMP7,29.9,6.31,1251,2160.0,798,374,79
OG0000588,A0A8M1RIG7,Q9NRQ2,23.62,9.27,453,686.0,304,107,42
OG0000588,X1WGC6,Q9NRQ2,31.89,10.71,392,776.0,225,125,42
OG0000588,A0A8M1RIG7,O15162,23.77,8.74,446,668.0,301,106,39
OG0000588,X1WGC6,O15162,46.05,8.76,354,978.0,160,163,31
OG0000588,A0A8M1RIG7,Q9NRY7,26.08,10.29,418,688.0,266,109,43
OG0000588,X1WGC6,Q9NRY7,43.86,10.23,342,911.0,157,150,35
OG0000590,A0A0A0MPL4,O15400,50.77,8.92,325,847.0,131,165,29
OG0000590,A5PMJ7,O15400,47.13,12.39,331,841.0,134,156,41
OG0000590,E7F0D3,O15400,49.07,13.89,324,869.0,120,159,45
OG0000590,A0A0A0MPL4,Q86Y82,43.48,11.3,345,791.0,156,150,39
OG0000590,A5PMJ7,Q86Y82,62.46,13.27,309,1028.0,75,193,41
OG0000590,E7F0D3,Q86Y82,58.99,12.3,317,1003.0,91,187,39
OG0000591,E9QJ06,Q02318,41.46,12.26,685,1670.0,317,284,84
OG0000591,F1Q7H1,Q02318,40.55,12.79,688,1636.0,321,279,88
OG0000591,F1QAE0,Q02318,42.07,11.21,687,1671.0,321,289,77
OG0000591,E9QG08,Q02318,41.22,11.61,689,1655.0,325,284,80
OG0000592,Q6DRN1,Q6NXN4,18.67,3.13,798,827.0,624,149,25
OG0000592,Q6DRN1,Q2PZI1,57.76,9.9,838,2746.0,271,484,83
OG0000592,Q6DRN1,Q6NUT2,48.82,11.18,930,2630.0,372,454,104
OG0000592,Q6DRN1,Q6ZN68,29.67,7.05,809,1408.0,512,240,57
OG0000594,A0A8M9PGQ1,O60242,42.39,10.9,2128,5370.0,994,902,232
OG0000594,A0A8M1RNS0,O60242,72.3,8.6,1686,6856.0,322,1219,145
